partition,original_index,target,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
train,18096,1,0.6518811167462082,-0.20895463813743015,-0.10840228745565249,-2.7106884452684157,-1.6162306343965818,-0.3872747067529501,0.009963981043775699,-0.8857369684706675,0.38504790219493434,0.6928061582539681,-0.14744462210705175,-0.21858597514475184,0.4231095758678296,0.2649239426976268
train,18097,0,-1.0231037481234173,-1.2572729673957748,0.5169288724159155,-0.3498647215466256,1.1289183818509974,0.9478469877358469,1.4989826246888323,1.6122152001139305,-3.2090767602778167,-1.4434051835223747,-0.14744462210705175,-0.21858597514475184,-0.07773411061311615,0.4287168290283802
train,18098,0,-0.566289694068065,-0.20895463813743015,0.08669247796842851,1.2240177609345677,-0.04757405368367934,1.6154078349802452,-1.479054662601281,1.6122152001139305,-2.011035206120233,-1.4434051835223747,-0.14744462210705175,-0.21858597514475184,-0.24468200610676474,0.2649239426976268
train,18099,0,-0.7946967210957411,-0.20895463813743015,-0.15791425708176193,0.17476277261377215,-0.4397381988619049,0.9478469877358469,-0.7345453407787527,-0.261248926324518,0.38504790219493434,-1.4434051835223747,-0.14744462210705175,-0.21858597514475184,-0.07773411061311615,0.2649239426976268
train,18100,0,-0.03333996433682043,-0.20895463813743015,-1.1686361390459121,0.17476277261377215,-0.4397381988619049,-0.3872747067529501,1.747152398629675,-0.8857369684706675,0.38504790219493434,0.6928061582539681,-0.14744462210705175,-0.21858597514475184,4.847228806449517,0.2649239426976268
train,18101,0,-0.642425369743957,-1.2572729673957748,-0.08237324588199527,-0.3498647215466256,1.1289183818509974,-0.3872747067529501,1.0026430768071468,-0.8857369684706675,0.38504790219493434,0.6928061582539681,-0.14744462210705175,-0.21858597514475184,-0.07773411061311615,0.2649239426976268
train,18102,1,0.04279571133907164,0.8393636911209145,-0.5138968947491249,0.17476277261377215,-0.4397381988619049,-0.3872747067529501,-0.7345453407787527,-0.8857369684706675,0.38504790219493434,0.6928061582539681,-0.14744462210705175,4.671448015005184,-0.07773411061311615,0.2649239426976268
train,18103,0,-0.9469680724475252,-0.20895463813743015,-0.9778479968640181,1.2240177609345677,-0.04757405368367934,0.9478469877358469,-0.7345453407787527,-0.261248926324518,0.38504790219493434,-1.4434051835223747,-0.14744462210705175,-0.21858597514475184,-0.07773411061311615,0.2649239426976268
train,18104,0,0.6518811167462082,-0.20895463813743015,-0.20829701646233553,0.17476277261377215,-0.4397381988619049,0.9478469877358469,-1.479054662601281,0.36323911582163143,0.38504790219493434,-1.4434051835223747,-0.14744462210705175,-0.21858597514475184,-0.07773411061311615,0.2649239426976268
train,18105,0,-0.8708323967716332,1.887682020379259,0.17778465837020202,0.17476277261377215,-0.4397381988619049,0.9478469877358469,-0.9827151147195954,-0.261248926324518,0.38504790219493434,0.6928061582539681,-0.14744462210705175,5.366490782446828,0.7570053668551268,0.2649239426976268
train,18106,0,0.34733841404263993,-0.20895463813743015,0.2546413193076917,1.2240177609345677,-0.04757405368367934,-0.3872747067529501,1.0026430768071468,-0.8857369684706675,-0.8129936519626493,0.6928061582539681,-0.14744462210705175,-0.21858597514475184,-0.7455256925877105,0.2649239426976268
train,18107,0,-0.4901540183921728,-1.2572729673957748,-0.6752106967636122,-0.3498647215466256,1.1289183818509974,0.9478469877358469,0.754473302866304,-0.261248926324518,0.38504790219493434,0.6928061582539681,-0.14744462210705175,-0.21858597514475184,1.1743751055892482,0.2649239426976268
train,18108,0,-1.4037821265028776,-0.20895463813743015,1.0301931769303556,1.2240177609345677,-0.04757405368367934,0.9478469877358469,1.2508128507479896,0.9877271579677809,-3.2090767602778167,0.6928061582539681,-0.14744462210705175,-0.21858597514475184,-0.912473588081359,-1.2092120342791537
train,18109,0,-1.3276464508269856,-1.2572729673957748,0.21756649900077704,-2.186060951108018,-0.8319023440401305,0.9478469877358469,-0.2382057928970671,1.6122152001139305,-2.011035206120233,-1.4434051835223747,-0.14744462210705175,-0.21858597514475184,-1.7472130655496019,0.2649239426976268
train,18110,0,-0.4901540183921728,-0.20895463813743015,-0.2896969282926818,-0.6121784686268246,0.3445900914945462,0.9478469877358469,0.754473302866304,-0.261248926324518,0.38504790219493434,0.6928061582539681,-0.14744462210705175,-0.21858597514475184,-0.07773411061311615,0.2649239426976268
train,18111,0,-0.1094756400127125,-0.20895463813743015,0.45622914746614684,-0.6121784686268246,0.3445900914945462,-1.7223964012417472,0.009963981043775699,-0.261248926324518,-2.011035206120233,0.6928061582539681,-0.14744462210705175,-0.21858597514475184,0.5900574713614781,0.2649239426976268
train,18112,0,0.49960976539442403,-0.20895463813743015,-0.2751490603295141,0.17476277261377215,-0.4397381988619049,-0.3872747067529501,-0.9827151147195954,-0.8857369684706675,-3.2090767602778167,0.6928061582539681,-0.14744462210705175,-0.21858597514475184,-0.07773411061311615,0.4287168290283802
